id,team_id,treatment,region,organization,job_family,performance_rating,gender,age,tenure_months,is_new_manager,num_direct_reports,tot_span_of_control,baseline_manager_efficacy,baseline_workload,baseline_turnover_intention,propensity_score,retention_3month,retention_6month,retention_9month,retention_12month,manager_efficacy_index,workload_index_mgr,turnover_intention_index_mgr
6183,443,0,Latin America,Manufacturing,Communications,Meets,Female,41,11,1,12,26,0.0,1.8,2.1,0.0348,1,1,1,1,1.9,3.4,2.5
6184,417,0,North America,Manufacturing,Medical Affairs,Meets,Female,44,12,0,10,23,4.7,3.6,2.4,0.0348,1,1,1,1,3.4,2.7,2.8
6185,34,0,Asia Pacific,R&D,Sales,Below,Female,36,14,0,5,12,3.9,4.1,3.6,0.0,1,1,1,1,4.1,3.4,3.0
6186,891,0,Asia Pacific,Finance,Pharmacovigilance,Below,Female,32,21,1,10,12,0.0,4.2,1.8,0.0,1,1,1,1,3.4,5.0,1.8
6187,1036,0,North America,Finance,Quality Assurance,Meets,Male,42,9,1,8,15,0.0,3.3,3.0,0.0331,1,1,1,1,3.3,2.6,3.0
6188,953,0,Europe,Finance,Data Science,Exceeds,Male,39,16,0,5,12,2.2,4.8,2.3,0.0588,1,1,1,1,5.0,3.7,2.8
6189,1039,0,Asia Pacific,Finance,Marketing,Meets,Female,38,4,0,9,39,2.5,2.7,2.7,0.0331,1,1,1,1,2.3,4.7,2.6
6190,475,0,Latin America,Manufacturing,Market Access,Below,Female,39,28,0,11,25,4.6,1.8,2.9,0.0,1,1,1,1,2.3,2.8,2.8
6191,80,1,Latin America,R&D,Clinical Operations,Meets,Male,31,16,0,8,24,3.2,4.2,1.5,0.0977,1,1,1,1,3.6,2.8,4.0
6192,945,0,Middle East & Africa,Finance,Data Science,Exceeds,Female,37,3,0,7,25,4.3,3.4,4.2,0.0588,1,1,1,1,2.5,2.9,4.6
6193,773,0,Latin America,HR,Market Access,Below,Male,42,4,0,10,17,1.4,1.0,3.1,0.0,1,1,1,1,2.4,1.6,4.0
6194,608,0,Middle East & Africa,Digital,Legal & Compliance,Meets,Male,38,14,0,8,25,2.6,4.6,2.6,0.0853,1,1,1,0,2.6,3.6,2.5
6195,806,0,North America,HR,IT & Digital,Meets,Female,35,4,0,8,8,2.4,2.7,2.2,0.0383,1,1,1,1,2.2,2.0,3.2
6196,134,0,North America,R&D,Supply Chain,Meets,Male,34,21,0,6,21,3.1,4.5,4.1,0.0977,1,1,1,1,4.5,5.0,4.5
6197,128,0,North America,R&D,Supply Chain,Meets,Male,40,8,0,12,18,4.1,3.1,5.0,0.0977,1,1,1,1,3.1,2.4,3.8
6198,674,0,Europe,Digital,Regulatory Affairs,Exceeds,Male,43,19,0,10,12,4.4,2.6,1.8,0.1452,1,1,1,1,2.5,2.7,3.1
6199,205,0,Europe,Commercial,Data Science,Meets,Male,44,12,0,11,18,2.9,3.0,2.7,0.0422,1,1,1,1,3.6,2.5,3.9
6200,306,0,Middle East & Africa,Commercial,Communications,Meets,Male,35,8,1,10,16,0.0,3.5,2.9,0.0422,1,1,1,1,3.7,3.8,3.3
6201,276,0,Latin America,Commercial,Supply Chain,Meets,Male,48,14,0,7,29,3.3,3.7,2.6,0.0422,1,1,1,1,2.8,3.7,2.6
6202,452,0,Latin America,Manufacturing,IT & Digital,Meets,Male,39,7,1,12,27,0.0,2.6,3.2,0.0348,1,1,1,1,3.6,3.9,3.0
6203,298,0,North America,Commercial,Marketing,Below,Male,28,16,0,12,17,3.9,2.1,2.1,0.0,1,1,1,1,4.1,3.0,3.5
6204,522,0,Asia Pacific,Manufacturing,Finance & Accounting,Exceeds,Male,39,14,0,12,23,2.8,3.1,3.1,0.0616,1,1,1,1,1.9,2.4,4.1
6205,487,0,Europe,Manufacturing,Supply Chain,Below,Male,32,12,0,7,22,3.4,2.4,2.0,0.0,1,1,1,1,5.0,2.7,4.2
6206,344,0,Europe,Commercial,Market Access,Exceeds,Male,40,10,0,9,24,2.4,1.9,2.2,0.0743,1,1,1,1,3.9,3.7,1.7
6207,344,0,North America,Commercial,Pharmacovigilance,Meets,Female,40,19,0,7,13,2.0,2.9,2.0,0.0422,1,0,0,0,3.3,3.9,2.4
6208,523,1,Europe,Digital,Quality Assurance,Meets,Female,29,18,1,11,18,0.0,2.6,2.9,0.0853,1,1,1,1,4.4,2.2,2.8
6209,1002,0,North America,Finance,Marketing,Below,Female,47,17,0,6,14,2.6,2.4,3.9,0.0,1,1,1,0,3.8,1.2,3.8
6210,565,0,Middle East & Africa,Digital,IT & Digital,Meets,Female,34,21,1,12,16,0.0,2.2,1.8,0.0853,1,1,1,1,3.8,4.1,1.7
6211,401,0,Latin America,Manufacturing,Legal & Compliance,Meets,Male,28,18,0,9,36,4.4,4.2,2.3,0.0348,1,1,1,0,3.9,2.8,2.8
6212,679,0,Asia Pacific,Digital,Medical Affairs,Exceeds,Non-Binary/Other,46,24,0,9,11,2.4,1.7,1.9,0.1452,1,1,1,1,2.0,1.9,1.0
6213,406,1,Latin America,Manufacturing,Legal & Compliance,Meets,Male,42,9,0,5,21,3.2,3.5,5.0,0.0348,1,1,1,1,3.8,4.2,3.2
6214,29,1,Latin America,R&D,Finance & Accounting,Meets,Male,36,13,1,10,14,0.0,3.5,3.4,0.0977,1,1,1,1,3.2,2.6,3.2
6215,480,0,Middle East & Africa,Manufacturing,Market Access,Far Below,Male,38,26,0,10,16,3.6,3.8,1.4,0.0,1,1,1,1,1.8,3.2,2.0
6216,470,0,Europe,Manufacturing,Pharmacovigilance,Exceeds,Female,37,17,0,6,23,3.2,3.5,3.3,0.0616,1,1,1,1,3.9,2.8,3.6
6217,533,0,Asia Pacific,Digital,Supply Chain,Exceeds,Female,28,8,1,11,13,0.0,2.4,4.6,0.1452,1,1,1,1,3.2,1.8,3.9
6218,1019,0,Europe,Finance,Sales,Meets,Female,30,12,1,8,19,0.0,3.8,1.5,0.0331,1,1,1,1,3.2,2.9,1.7
6219,134,0,Latin America,R&D,Regulatory Affairs,Far Below,Male,44,16,0,7,11,3.8,1.6,3.5,0.0,1,0,0,0,3.7,2.5,3.0
6220,877,1,North America,HR,Pharmacovigilance,Meets,Female,40,16,0,9,11,3.2,4.3,2.2,0.0383,1,1,1,1,4.5,3.7,1.4
6221,737,0,Latin America,HR,Legal & Compliance,Meets,Male,43,10,0,12,23,4.6,3.8,2.1,0.0383,1,1,1,1,4.9,3.7,3.6
6222,1039,0,Europe,Finance,Supply Chain,Meets,Female,45,24,0,5,13,4.0,1.0,2.7,0.0331,1,1,1,1,3.3,2.6,4.2
6223,743,0,Latin America,HR,Pharmacovigilance,Meets,Female,28,21,0,12,16,4.3,3.2,3.5,0.0383,0,0,0,0,4.9,3.0,3.3
6224,37,0,North America,R&D,Human Resources,Exceeds,Female,36,8,0,10,19,3.7,2.9,1.7,0.1648,1,1,1,1,3.8,1.5,3.0
6225,297,0,Middle East & Africa,Commercial,Pharmacovigilance,Below,Male,31,8,0,10,22,3.4,3.5,3.7,0.0,1,0,0,0,3.9,3.6,2.6
6226,100,0,Europe,R&D,Market Access,Meets,Female,37,9,1,10,19,0.0,2.1,3.4,0.0977,1,1,1,0,4.1,3.1,2.4
6227,615,0,Latin America,Digital,Sales,Far Below,Male,28,14,0,11,19,4.0,2.0,3.1,0.0,1,1,1,1,3.1,2.7,1.6
6228,373,0,Europe,Manufacturing,Supply Chain,Below,Male,42,17,0,5,19,2.8,3.5,3.5,0.0,1,1,1,1,1.7,3.0,2.4
6229,496,0,Middle East & Africa,Manufacturing,Sales,Exceeds,Female,42,21,1,7,9,0.0,4.1,2.9,0.0616,1,1,1,1,2.2,4.1,2.2
6230,592,0,Latin America,Digital,Communications,Meets,Male,52,16,0,12,27,2.9,2.6,4.3,0.0853,1,1,1,1,3.4,3.2,3.3
6231,549,0,Latin America,Digital,Data Science,Exceeds,Male,37,28,0,12,15,4.6,2.6,1.3,0.1452,1,1,1,1,3.6,2.1,2.8
6232,480,0,Europe,Manufacturing,Market Access,Meets,Female,42,9,0,11,18,4.5,2.9,2.0,0.0348,1,1,1,1,4.6,1.9,1.9
6233,914,1,Europe,Finance,Quality Assurance,Exceeds,Female,44,21,0,11,15,3.8,2.2,2.2,0.0588,1,1,1,1,2.6,3.5,2.4
6234,187,0,North America,Commercial,Quality Assurance,Meets,Male,48,11,0,9,10,5.0,1.0,2.5,0.0422,1,0,0,0,4.0,3.5,2.1
6235,178,0,Middle East & Africa,Commercial,Pharmacovigilance,Far Below,Male,31,2,1,11,23,0.0,2.8,1.5,0.0,1,1,1,1,3.8,5.0,2.7
6236,214,0,North America,Commercial,Human Resources,Exceeds,Female,43,15,0,7,26,3.8,4.6,2.5,0.0743,1,1,1,1,3.8,4.4,2.3
6237,636,0,Latin America,Digital,Legal & Compliance,Below,Male,40,10,0,9,14,2.5,1.7,3.0,0.0,1,1,1,1,1.9,2.8,4.6
6238,419,0,Europe,Manufacturing,IT & Digital,Meets,Female,28,9,0,8,17,2.4,1.0,2.6,0.0348,1,0,0,0,2.9,2.4,3.4
6239,988,0,Latin America,Finance,Marketing,Meets,Female,41,6,0,11,22,2.3,4.7,1.8,0.0331,1,1,1,1,3.0,3.0,2.1
6240,389,0,Latin America,Manufacturing,Regulatory Affairs,Far Below,Female,42,3,1,10,14,0.0,4.5,2.3,0.0,1,1,1,1,2.4,3.9,3.2
6241,389,0,Asia Pacific,Manufacturing,Data Science,Below,Male,28,18,1,9,12,0.0,3.1,2.3,0.0,1,1,1,1,3.3,5.0,3.4
6242,999,0,Asia Pacific,Finance,Finance & Accounting,Meets,Male,38,8,1,10,23,0.0,3.7,2.9,0.0331,1,1,1,1,3.4,4.3,2.8
6243,86,0,Latin America,R&D,Human Resources,Meets,Female,38,4,0,5,10,4.4,3.1,3.4,0.0977,1,1,1,1,3.9,4.0,2.6
6244,988,0,Europe,Finance,IT & Digital,Meets,Female,38,10,0,11,29,3.3,1.3,1.2,0.0331,0,0,0,0,2.8,2.0,2.4
6245,19,0,Latin America,R&D,Market Access,Meets,Female,42,15,0,9,13,3.3,3.7,2.8,0.0977,1,1,1,1,3.3,3.7,3.1
6246,820,0,Asia Pacific,HR,Human Resources,Meets,Male,34,4,1,5,12,0.0,3.9,1.6,0.0383,1,1,1,1,4.5,3.4,2.2
6247,75,0,Europe,R&D,Communications,Meets,Male,31,2,0,12,21,4.2,3.4,2.8,0.0977,1,1,1,1,4.1,3.2,2.5
6248,237,0,Latin America,Commercial,Marketing,Exceeds,Male,41,14,0,9,27,3.3,1.5,5.0,0.0743,1,1,1,1,2.6,1.4,2.9
6249,281,0,Middle East & Africa,Commercial,Clinical Operations,Below,Female,47,4,1,6,15,0.0,1.0,1.9,0.0,1,1,1,0,3.8,1.0,4.2
6250,1025,0,Middle East & Africa,Finance,Legal & Compliance,Meets,Female,47,17,1,7,17,0.0,2.1,2.1,0.0331,1,1,1,1,3.7,2.6,2.1
6251,340,0,Latin America,Commercial,Regulatory Affairs,Meets,Male,52,3,0,7,9,3.1,1.5,3.0,0.0422,1,1,0,0,2.1,1.0,4.9
6252,215,0,Europe,Commercial,Quality Assurance,Meets,Female,36,5,0,6,9,4.8,1.9,3.7,0.0422,1,1,1,1,4.9,1.9,4.2
6253,868,1,Latin America,HR,Human Resources,Meets,Female,37,12,1,12,19,0.0,2.9,3.4,0.0383,1,1,1,1,4.1,3.8,2.5
6254,213,0,Latin America,Commercial,Quality Assurance,Meets,Female,28,21,1,11,19,0.0,5.0,4.1,0.0422,1,1,1,1,2.8,5.0,3.2
6255,667,0,Asia Pacific,Digital,Marketing,Below,Male,34,5,0,12,15,2.0,2.8,1.6,0.0,1,1,1,1,3.4,4.3,1.4
6256,539,0,Middle East & Africa,Digital,Data Science,Meets,Female,29,13,0,10,28,3.1,2.2,2.3,0.0853,1,1,0,0,2.3,2.5,1.5
6257,626,0,Asia Pacific,Digital,Legal & Compliance,Below,Male,36,14,0,8,11,3.6,3.2,2.4,0.0,1,1,1,1,5.0,3.4,2.8
6258,73,0,Asia Pacific,R&D,Regulatory Affairs,Below,Female,46,11,1,10,22,0.0,3.1,3.1,0.0,1,1,1,1,3.7,4.1,4.1
6259,1018,1,Latin America,Finance,Finance & Accounting,Far Exceeds,Female,44,18,1,12,28,0.0,4.3,1.9,0.1022,1,1,1,1,5.0,3.5,3.9
6260,984,0,Asia Pacific,Finance,Marketing,Meets,Female,36,7,0,8,35,2.7,1.3,3.7,0.0331,1,1,1,1,3.7,3.2,3.5
6261,394,0,Middle East & Africa,Manufacturing,Clinical Operations,Meets,Male,35,17,0,5,9,3.1,1.9,2.7,0.0348,1,0,0,0,2.9,3.4,3.9
6262,765,0,Asia Pacific,HR,Legal & Compliance,Meets,Female,33,6,0,10,11,4.0,4.0,2.7,0.0383,1,1,1,1,4.4,3.7,2.1
6263,582,0,Middle East & Africa,Digital,Market Access,Exceeds,Male,43,17,1,9,16,0.0,4.4,1.8,0.1452,1,1,1,1,3.1,3.4,2.7
6264,691,0,Asia Pacific,Digital,Marketing,Meets,Female,36,19,0,7,9,2.5,3.7,3.7,0.0853,1,1,1,1,3.4,2.9,2.5
6265,199,0,Middle East & Africa,Commercial,Pharmacovigilance,Meets,Male,40,6,0,7,39,2.7,3.0,3.0,0.0422,1,1,1,1,3.3,2.6,3.3
6266,564,0,Asia Pacific,Digital,Supply Chain,Meets,Male,42,3,0,8,17,4.6,5.0,1.4,0.0853,1,1,1,1,3.9,4.3,3.4
6267,232,0,Asia Pacific,Commercial,Pharmacovigilance,Exceeds,Male,42,7,1,5,18,0.0,4.2,2.9,0.0743,1,1,1,1,2.9,2.9,2.4
6268,236,0,Europe,Commercial,Regulatory Affairs,Exceeds,Male,28,7,0,7,14,2.4,3.7,2.9,0.0743,1,1,1,1,3.8,1.9,2.5
6269,362,0,Middle East & Africa,Manufacturing,Human Resources,Meets,Male,41,7,0,7,17,3.6,4.4,3.7,0.0348,1,1,1,1,3.7,3.9,2.8
6270,50,0,Middle East & Africa,R&D,Legal & Compliance,Exceeds,Male,39,22,0,7,27,3.5,2.7,2.8,0.1648,1,1,1,1,3.4,2.6,1.7
6271,207,0,Middle East & Africa,Commercial,Sales,Meets,Male,28,5,0,7,23,1.8,3.6,3.2,0.0422,1,1,1,1,4.1,5.0,3.8
6272,271,0,North America,Commercial,Pharmacovigilance,Far Exceeds,Male,46,5,0,9,18,3.9,2.0,2.4,0.1275,1,1,1,1,3.2,1.1,1.2
6273,950,0,Asia Pacific,Finance,Supply Chain,Exceeds,Female,39,18,0,9,20,3.1,4.3,1.6,0.0588,0,0,0,0,4.6,4.0,1.8
6274,440,0,Middle East & Africa,Manufacturing,Pharmacovigilance,Meets,Male,29,12,0,10,25,4.7,3.3,2.3,0.0348,1,1,1,1,4.1,4.0,1.1
6275,267,0,North America,Commercial,Legal & Compliance,Meets,Female,35,14,0,11,27,2.8,3.1,3.8,0.0422,1,1,1,1,3.6,3.4,2.6
6276,762,0,Europe,HR,Human Resources,Meets,Female,37,25,0,11,20,3.5,4.5,3.8,0.0383,1,1,1,1,3.2,4.2,3.2
6277,17,0,Middle East & Africa,R&D,Marketing,Meets,Male,54,1,0,10,17,4.0,3.0,1.6,0.0977,0,0,0,0,3.0,3.5,2.9
6278,775,0,Middle East & Africa,HR,Communications,Below,Male,33,8,1,7,14,0.0,3.5,1.1,0.0,1,1,1,1,2.6,4.0,1.9
6279,555,0,North America,Digital,Supply Chain,Far Below,Male,34,17,1,7,19,0.0,2.8,2.1,0.0,0,0,0,0,4.5,2.6,3.0
6280,147,0,Asia Pacific,R&D,Market Access,Far Below,Female,39,28,0,11,19,2.4,2.9,1.3,0.0,0,0,0,0,4.5,4.0,1.6
6281,586,0,Europe,Digital,Sales,Far Exceeds,Female,51,7,0,8,21,3.7,2.3,5.0,0.2363,1,1,1,1,2.9,3.4,2.3
6282,889,0,Middle East & Africa,Finance,Marketing,Below,Male,37,9,0,7,14,3.2,4.1,3.2,0.0,1,1,1,1,3.3,3.5,3.7
6283,244,0,Asia Pacific,Commercial,Clinical Operations,Far Below,Male,35,26,0,10,17,4.3,3.9,3.6,0.0,1,1,1,1,4.0,4.2,2.4
6284,379,0,Europe,Manufacturing,Clinical Operations,Meets,Female,39,11,0,8,12,3.6,3.9,3.7,0.0348,1,1,1,1,3.7,4.1,4.0
6285,829,0,Latin America,HR,Regulatory Affairs,Meets,Male,36,2,0,11,27,3.8,1.6,2.1,0.0383,1,1,1,1,3.2,3.3,2.5
6286,614,0,Latin America,Digital,Human Resources,Exceeds,Female,36,10,0,12,17,2.5,2.8,1.0,0.1452,1,1,1,1,3.4,3.7,2.7
6287,186,0,Europe,Commercial,Legal & Compliance,Meets,Male,44,3,1,11,17,0.0,2.1,3.7,0.0422,0,0,0,0,3.5,2.9,3.6
6288,789,0,North America,HR,Medical Affairs,Meets,Male,35,7,0,6,15,4.3,2.2,2.2,0.0383,1,1,1,1,4.0,3.6,2.0
6289,737,0,Europe,HR,Human Resources,Exceeds,Male,36,9,1,12,19,0.0,3.1,3.9,0.0677,1,1,1,1,4.3,4.8,3.6
6290,908,0,Europe,Finance,Pharmacovigilance,Far Below,Female,44,29,0,9,11,3.1,3.9,1.0,0.0,1,1,1,1,2.8,5.0,1.3
6291,888,0,North America,Finance,Supply Chain,Far Exceeds,Male,29,25,0,12,21,3.5,3.0,2.1,0.1022,1,1,1,1,3.5,4.5,3.8
6292,583,0,North America,Digital,Marketing,Below,Male,36,30,0,12,20,2.5,1.5,2.5,0.0,1,1,1,1,4.3,2.2,2.5
6293,304,0,Asia Pacific,Commercial,Communications,Meets,Male,28,7,1,11,29,0.0,3.9,3.0,0.0422,1,1,1,1,1.3,4.1,2.4
6294,490,0,Asia Pacific,Manufacturing,Clinical Operations,Far Below,Male,35,9,0,6,9,1.0,3.2,2.3,0.0,1,1,1,1,3.2,2.4,3.4
6295,600,0,North America,Digital,Sales,Exceeds,Female,36,14,0,5,13,2.2,1.8,2.9,0.1452,1,1,1,1,2.6,3.2,2.6
6296,876,0,Latin America,HR,Human Resources,Below,Male,36,21,0,11,16,3.0,2.8,2.3,0.0,1,1,1,1,3.3,3.8,1.5
6297,812,0,Latin America,HR,IT & Digital,Below,Female,36,14,0,7,28,4.5,3.0,4.7,0.0,1,1,1,1,4.0,2.0,4.1
6298,105,0,Europe,R&D,Finance & Accounting,Exceeds,Male,40,10,0,10,24,3.3,3.7,3.3,0.1648,1,1,1,1,3.9,4.3,3.0
6299,185,0,Middle East & Africa,Commercial,Medical Affairs,Below,Female,31,11,0,9,19,3.8,3.7,4.6,0.0,1,1,1,1,2.8,3.5,3.2
6300,48,0,Europe,R&D,Sales,Meets,Female,40,13,0,11,23,3.2,4.1,3.1,0.0977,1,1,1,1,3.8,2.7,4.4
6301,894,0,Europe,Finance,Human Resources,Meets,Female,35,18,0,6,21,2.7,2.4,3.3,0.0331,0,0,0,0,3.5,4.4,3.4
6302,406,0,Middle East & Africa,Manufacturing,Pharmacovigilance,Meets,Female,43,4,1,8,19,0.0,3.2,1.7,0.0348,1,1,1,1,4.3,5.0,1.9
6303,547,0,North America,Digital,IT & Digital,Meets,Male,38,5,0,6,14,2.7,3.2,3.3,0.0853,0,0,0,0,3.6,3.2,3.3
6304,809,0,Latin America,HR,Data Science,Exceeds,Non-Binary/Other,34,19,0,5,20,2.4,4.8,2.5,0.0677,1,1,1,1,1.7,1.5,2.4
6305,301,0,Europe,Commercial,Medical Affairs,Exceeds,Male,30,4,0,12,23,3.9,2.7,4.8,0.0743,1,1,1,1,4.4,2.4,4.2
6306,740,0,Middle East & Africa,HR,Quality Assurance,Meets,Male,40,15,0,10,22,3.1,3.3,2.5,0.0383,1,0,0,0,5.0,1.3,2.2
6307,1029,0,Asia Pacific,Finance,Data Science,Meets,Male,37,6,0,10,12,2.5,3.7,4.2,0.0331,1,1,1,1,2.7,4.5,3.6
6308,108,0,Europe,R&D,Finance & Accounting,Meets,Male,47,14,0,12,25,3.5,2.6,1.0,0.0977,1,1,1,1,3.7,2.7,2.1
6309,141,0,Latin America,R&D,Data Science,Meets,Female,47,8,0,11,33,4.1,2.9,2.6,0.0977,1,1,1,1,4.3,2.4,2.1
6310,556,0,North America,Digital,Finance & Accounting,Meets,Male,35,7,0,9,22,2.6,3.1,2.7,0.0853,1,1,1,1,1.7,3.0,2.6
6311,239,0,Europe,Commercial,Pharmacovigilance,Exceeds,Female,28,17,1,10,27,0.0,2.1,2.9,0.0743,1,1,1,1,2.7,2.3,4.9
6312,939,0,Europe,Finance,Sales,Meets,Male,43,11,0,12,17,3.4,2.0,2.7,0.0331,1,1,1,1,4.2,2.8,4.0
6313,309,0,Middle East & Africa,Commercial,Market Access,Meets,Female,35,10,0,7,25,4.1,3.5,4.4,0.0422,0,0,0,0,2.6,2.6,4.2
6314,663,0,Asia Pacific,Digital,Clinical Operations,Meets,Female,36,3,0,8,14,4.4,3.0,3.4,0.0853,1,1,1,1,4.4,3.4,4.0
6315,939,0,Asia Pacific,Finance,Supply Chain,Meets,Female,45,9,0,5,12,2.2,3.0,2.8,0.0331,1,1,0,0,3.0,3.7,3.6
6316,952,0,North America,Finance,Supply Chain,Meets,Male,40,10,0,6,20,2.0,3.8,3.4,0.0331,1,1,1,1,4.4,1.0,3.9
6317,76,0,Latin America,R&D,Communications,Meets,Non-Binary/Other,43,8,0,10,23,2.7,1.4,2.0,0.0977,1,1,1,1,3.2,1.7,1.6
6318,62,0,North America,R&D,Marketing,Meets,Female,44,17,0,12,19,3.0,3.7,2.4,0.0977,1,1,1,1,2.6,3.0,2.5
6319,164,0,Europe,R&D,Marketing,Far Below,Non-Binary/Other,37,10,0,6,14,3.5,3.4,2.6,0.0,1,1,1,1,3.9,4.4,4.1
6320,797,1,Europe,HR,Data Science,Meets,Female,42,23,0,11,17,3.6,1.8,3.2,0.0383,1,1,1,1,3.2,2.8,3.0
6321,493,0,Asia Pacific,Manufacturing,Data Science,Meets,Female,39,9,0,12,20,5.0,3.6,1.0,0.0348,1,1,1,1,4.8,1.7,1.9
6322,107,0,Latin America,R&D,Market Access,Below,Female,41,13,0,8,15,1.5,3.6,3.1,0.0,1,1,1,1,3.2,4.7,3.1
6323,388,0,Middle East & Africa,Manufacturing,Human Resources,Meets,Female,39,8,0,7,19,3.5,3.4,2.1,0.0348,1,1,1,1,3.2,3.2,3.4
6324,420,0,Latin America,Manufacturing,Pharmacovigilance,Meets,Female,46,15,0,11,13,4.1,3.7,3.6,0.0348,1,1,1,1,4.2,3.8,4.5
6325,252,0,Europe,Commercial,Clinical Operations,Exceeds,Female,30,8,0,8,27,2.4,2.4,3.6,0.0743,0,0,0,0,3.6,4.1,3.4
6326,692,0,Middle East & Africa,Digital,Supply Chain,Meets,Female,35,7,1,8,21,0.0,2.5,2.7,0.0853,1,1,1,1,2.9,1.8,1.0
6327,859,0,Latin America,HR,Finance & Accounting,Meets,Non-Binary/Other,37,7,0,12,20,4.3,4.0,1.0,0.0383,0,0,0,0,3.5,4.1,2.4
6328,410,0,Latin America,Manufacturing,IT & Digital,Exceeds,Male,39,10,0,11,13,2.0,1.0,2.5,0.0616,1,1,1,1,1.8,1.4,2.7
6329,811,0,Middle East & Africa,HR,Human Resources,Meets,Female,30,10,0,12,21,3.7,3.1,1.4,0.0383,1,1,1,1,4.3,3.6,2.1
6330,280,0,Europe,Commercial,Market Access,Exceeds,Male,34,8,1,7,13,0.0,3.2,2.6,0.0743,1,1,1,1,3.3,2.8,3.3
6331,115,0,Latin America,R&D,Supply Chain,Meets,Male,38,17,0,7,25,1.5,1.5,2.9,0.0977,1,1,1,1,2.1,3.3,2.8
6332,1020,0,Middle East & Africa,Finance,Quality Assurance,Exceeds,Male,35,3,0,8,14,2.8,2.7,2.6,0.0588,0,0,0,0,2.4,2.4,3.5
6333,359,0,Europe,Manufacturing,Marketing,Meets,Male,28,8,0,12,24,4.7,3.1,2.4,0.0348,1,1,1,1,3.9,2.1,3.8
6334,614,0,Middle East & Africa,Digital,Quality Assurance,Below,Non-Binary/Other,36,9,1,6,7,0.0,2.5,2.7,0.0,1,1,1,1,3.8,3.5,4.2
6335,914,0,Middle East & Africa,Finance,Clinical Operations,Meets,Male,31,25,0,12,21,3.5,3.4,2.4,0.0331,1,1,1,0,3.3,4.7,2.5
6336,185,0,Latin America,Commercial,Clinical Operations,Meets,Female,42,14,0,10,29,4.1,3.3,4.1,0.0422,1,1,1,1,1.8,3.6,3.8
6337,832,0,Europe,HR,Pharmacovigilance,Meets,Male,40,9,1,5,18,0.0,3.1,3.6,0.0383,1,1,1,1,2.7,4.3,4.2
6338,73,1,Latin America,R&D,IT & Digital,Meets,Female,43,5,1,8,19,0.0,2.2,2.0,0.0977,1,1,1,1,4.0,1.9,3.4
6339,754,0,North America,HR,Medical Affairs,Far Below,Female,39,8,1,6,9,0.0,1.0,1.2,0.0,1,1,1,1,3.3,1.1,1.7
6340,565,0,North America,Digital,Data Science,Meets,Male,32,12,0,9,16,3.5,4.3,4.2,0.0853,1,1,1,1,2.7,3.1,3.2
6341,430,0,Europe,Manufacturing,Marketing,Meets,Male,28,11,0,9,27,2.9,1.0,3.1,0.0348,1,1,1,1,3.5,2.1,2.2
6342,600,0,Middle East & Africa,Digital,Market Access,Below,Male,45,12,1,6,33,0.0,1.5,1.8,0.0,1,1,1,1,3.0,1.6,1.0
6343,810,0,Latin America,HR,IT & Digital,Meets,Male,35,23,0,9,24,3.7,2.0,1.0,0.0383,0,0,0,0,3.1,1.8,2.0
6344,779,0,Latin America,HR,Finance & Accounting,Far Below,Male,28,9,0,9,20,2.6,3.3,2.5,0.0,1,1,1,0,3.9,3.5,1.8
6345,897,0,Europe,Finance,IT & Digital,Meets,Non-Binary/Other,47,2,0,5,15,3.5,2.8,2.7,0.0331,1,1,1,1,2.3,2.9,1.9
6346,691,0,Europe,Digital,Pharmacovigilance,Exceeds,Female,41,5,0,10,24,3.3,3.6,3.1,0.1452,1,1,0,0,2.8,3.6,4.8
6347,602,0,North America,Digital,Market Access,Meets,Male,47,4,0,7,34,2.7,4.6,3.7,0.0853,1,1,1,1,3.0,4.2,3.9
6348,529,0,Asia Pacific,Digital,Human Resources,Far Below,Non-Binary/Other,41,25,0,12,22,2.6,3.2,2.5,0.0,1,1,1,1,3.2,3.1,2.0
6349,127,0,Europe,R&D,Medical Affairs,Meets,Male,42,4,0,11,40,5.0,1.9,2.0,0.0977,1,1,1,1,4.1,1.7,2.8
6350,709,1,Asia Pacific,HR,Pharmacovigilance,Meets,Male,35,19,0,11,18,4.7,3.8,3.5,0.0383,1,1,1,1,3.7,5.0,2.6
6351,348,0,Europe,Commercial,Communications,Meets,Female,42,26,0,11,29,3.3,4.0,2.3,0.0422,0,0,0,0,3.3,5.0,2.6
6352,3,0,Middle East & Africa,R&D,Sales,Meets,Male,50,10,0,5,21,4.1,2.5,3.2,0.0977,1,1,1,0,5.0,3.0,3.5
6353,98,0,Middle East & Africa,R&D,Finance & Accounting,Exceeds,Male,43,8,0,11,16,3.8,3.3,2.3,0.1648,1,1,1,1,4.0,4.8,2.7
6354,120,0,North America,R&D,Supply Chain,Exceeds,Male,36,11,1,9,18,0.0,2.6,3.1,0.1648,1,0,0,0,3.8,2.3,2.3
6355,933,0,North America,Finance,Data Science,Below,Female,30,2,1,11,20,0.0,3.3,1.9,0.0,1,1,1,1,1.8,2.3,2.4
6356,268,0,Asia Pacific,Commercial,Data Science,Below,Female,45,10,0,11,27,4.0,2.6,3.3,0.0,1,1,1,1,3.5,2.4,3.2
6357,609,0,Europe,Digital,IT & Digital,Meets,Female,38,5,0,12,28,4.2,3.2,3.5,0.0853,1,1,1,1,4.5,2.5,2.4
