id,team_id,treatment,region,organization,job_family,performance_rating,gender,age,tenure_months,num_direct_reports,tot_span_of_control,baseline_manager_efficacy,baseline_workload,baseline_stay_intention,propensity_score,exit_date,manager_efficacy_index,workload_index_mgr,stay_intention_index_mgr
6877,37,0,Middle East & Africa,R&D,Regulatory Affairs,Exceeds,Female,34,23,9,13,2.81,2.85,1.58,0.1648,2026-04-02,,,
6878,860,0,Latin America,HR,Regulatory Affairs,Exceeds,Female,50,8,9,18,4.38,4.02,1.27,0.0677,2026-03-26,,,
6879,61,0,Middle East & Africa,R&D,Pharmacovigilance,Meets,Male,30,13,7,14,4.39,2.94,3.97,0.0977,,3.0,3.1,3.0
6880,112,0,North America,R&D,Clinical Operations,Far Below,Female,37,19,8,13,1.64,2.9,3.9,0.0,,3.8,2.1,4.0
6881,681,0,North America,Digital,Marketing,Meets,Female,41,7,12,17,3.55,3.0,3.02,0.0853,,5.0,3.0,3.1
6882,883,0,Middle East & Africa,Finance,Finance & Accounting,Meets,Male,40,14,8,37,3.43,2.66,4.9,0.0331,2026-10-19,2.4,2.6,5.0
6883,466,0,Middle East & Africa,Manufacturing,Finance & Accounting,Below,Female,39,11,8,19,4.12,3.27,2.35,0.0,,4.3,3.4,2.5
6884,439,0,Latin America,Manufacturing,Data Science,Meets,Female,46,19,9,26,4.43,2.54,2.86,0.0348,2026-02-28,,,
6885,441,0,Middle East & Africa,Manufacturing,Communications,Far Below,Female,41,10,5,18,4.1,2.41,2.97,0.0,,3.3,2.0,3.0
6886,26,1,Europe,R&D,Finance & Accounting,Meets,Female,41,11,12,24,3.5,3.59,1.36,0.0977,,3.7,3.0,2.4
6887,656,0,North America,Digital,Sales,Exceeds,Female,34,28,10,18,3.92,2.17,1.54,0.1452,,3.8,4.7,2.5
6888,447,0,North America,Manufacturing,Quality Assurance,Meets,Male,43,4,11,13,1.18,4.41,2.51,0.0348,,2.4,3.3,3.4
6889,237,0,Middle East & Africa,Commercial,Supply Chain,Exceeds,Female,35,10,5,18,2.14,1.47,1.0,0.0743,,3.1,1.8,2.1
6890,232,0,Asia Pacific,Commercial,Finance & Accounting,Meets,Male,45,4,10,17,2.73,1.0,1.99,0.0422,,3.6,1.5,1.9
6891,182,0,Asia Pacific,Commercial,IT & Digital,Meets,Non-Binary/Other,47,24,12,50,3.54,2.63,3.95,0.0422,,3.1,2.1,3.8
6892,779,0,Middle East & Africa,HR,Medical Affairs,Meets,Male,38,3,8,20,2.22,3.27,2.42,0.0383,,2.6,2.9,2.4
6893,579,0,Europe,Digital,Quality Assurance,Meets,Male,41,14,12,21,3.61,1.59,4.02,0.0853,,4.4,1.4,2.6
6894,160,0,Asia Pacific,R&D,Human Resources,Exceeds,Female,40,4,8,13,4.23,3.25,3.47,0.1648,,4.1,3.9,2.8
6895,17,0,Middle East & Africa,R&D,Human Resources,Meets,Male,38,15,9,21,1.52,3.0,3.21,0.0977,,1.8,3.2,2.1
6896,587,0,Europe,Digital,Market Access,Meets,Male,37,13,8,23,5.0,3.96,4.43,0.0853,2026-01-30,,,
6897,919,0,Europe,Finance,Human Resources,Meets,Female,31,12,9,10,2.44,2.91,2.48,0.0331,,3.1,2.5,2.3
6898,972,0,Latin America,Finance,Legal & Compliance,Below,Male,34,10,7,22,3.85,2.85,2.51,0.0,,3.9,3.4,2.3
6899,775,0,Europe,HR,Regulatory Affairs,Far Exceeds,Male,39,25,7,20,2.49,3.39,2.3,0.1168,,2.5,2.9,2.5
6900,675,0,Asia Pacific,Digital,Supply Chain,Below,Male,47,3,11,17,3.44,3.3,2.42,0.0,2026-02-26,,,
6901,1022,0,Asia Pacific,Finance,Sales,Exceeds,Female,40,22,12,19,1.64,2.87,1.0,0.0588,,3.3,2.3,3.1
6902,799,0,Middle East & Africa,HR,Human Resources,Meets,Male,45,6,12,23,4.25,1.76,2.26,0.0383,,3.2,2.9,3.0
6903,377,0,Middle East & Africa,Manufacturing,Marketing,Meets,Female,28,14,5,15,2.13,3.31,4.85,0.0348,,2.1,3.8,4.2
6904,504,0,Europe,Manufacturing,Data Science,Meets,Male,46,10,12,23,3.64,3.98,2.22,0.0348,,4.1,4.5,1.3
6905,806,0,North America,HR,Human Resources,Exceeds,Male,42,5,5,18,4.14,1.56,3.38,0.0677,2026-02-04,,,
6906,651,0,Latin America,Digital,Market Access,Exceeds,Male,44,6,10,26,2.83,1.99,2.36,0.1452,,3.9,1.5,3.4
6907,431,0,North America,Manufacturing,Supply Chain,Exceeds,Non-Binary/Other,26,29,5,11,2.69,2.3,1.75,0.0616,,3.9,1.3,2.2
6908,568,0,Europe,Digital,Supply Chain,Meets,Female,36,14,10,11,1.81,3.67,3.23,0.0853,,2.6,4.8,3.5
6909,1000,0,Europe,Finance,Regulatory Affairs,Far Below,Male,32,3,12,22,3.45,3.24,1.24,0.0,,3.0,3.2,3.2
6910,486,0,North America,Manufacturing,Clinical Operations,Meets,Male,42,21,11,37,3.43,1.94,4.31,0.0348,,3.3,2.6,4.6
6911,893,0,Latin America,Finance,Market Access,Meets,Male,41,11,8,13,2.51,3.07,3.18,0.0331,,3.2,4.1,2.4
6912,617,0,North America,Digital,Regulatory Affairs,Meets,Female,44,13,11,16,3.29,2.41,2.24,0.0853,,4.7,4.0,2.8
6913,546,0,Middle East & Africa,Digital,IT & Digital,Meets,Male,36,15,11,22,2.11,2.59,3.07,0.0853,,3.0,3.7,1.9
6914,207,0,Asia Pacific,Commercial,Quality Assurance,Meets,Male,43,6,12,17,2.2,2.29,2.09,0.0422,,1.9,1.0,2.7
6915,806,0,Middle East & Africa,HR,Human Resources,Meets,Female,38,23,11,20,3.92,2.19,2.47,0.0383,,3.2,1.9,2.7
6916,155,1,Asia Pacific,R&D,Market Access,Exceeds,Male,45,20,12,17,3.17,1.52,3.72,0.1648,,2.6,2.3,4.5
6917,818,0,Europe,HR,Data Science,Exceeds,Male,42,12,5,18,2.26,3.52,3.31,0.0677,,3.5,3.5,2.7
6918,547,0,Latin America,Digital,Human Resources,Meets,Male,34,15,12,17,4.25,5.0,4.06,0.0853,2026-02-04,,,
6919,593,0,North America,Digital,Medical Affairs,Meets,Male,40,8,9,22,3.15,2.87,3.45,0.0853,,4.1,3.6,3.3
6920,755,0,Latin America,HR,Quality Assurance,Meets,Male,30,12,7,10,3.58,3.36,3.09,0.0383,,2.7,2.4,2.5
6921,601,0,North America,Digital,Data Science,Far Below,Male,45,20,6,16,3.71,3.26,1.34,0.0,2026-02-09,,,
6922,938,0,Middle East & Africa,Finance,Marketing,Below,Female,42,10,12,14,3.31,3.41,1.97,0.0,,4.0,4.0,3.5
6923,487,0,Middle East & Africa,Manufacturing,Regulatory Affairs,Below,Female,42,7,5,11,3.17,2.04,2.38,0.0,,3.3,2.5,4.9
6924,682,0,North America,Digital,Data Science,Below,Female,44,5,11,26,4.27,2.73,1.0,0.0,,3.5,2.8,2.7
6925,829,0,Latin America,HR,Clinical Operations,Far Below,Female,39,16,9,12,2.12,2.6,2.38,0.0,,2.6,2.1,3.0
6926,828,0,North America,HR,Pharmacovigilance,Exceeds,Female,29,11,9,15,1.56,3.59,2.77,0.0677,,1.8,3.4,2.9
6927,756,0,Europe,HR,Medical Affairs,Meets,Male,44,3,5,12,2.69,3.09,3.27,0.0383,,3.6,2.8,3.3
6928,243,0,Middle East & Africa,Commercial,Marketing,Meets,Male,34,14,5,18,2.81,3.9,1.11,0.0422,,3.8,3.7,3.3
6929,992,0,Europe,Finance,Communications,Meets,Male,33,16,6,28,1.86,3.26,1.86,0.0331,2026-02-04,,,
6930,973,0,Middle East & Africa,Finance,Supply Chain,Meets,Female,43,22,9,19,3.67,4.11,2.44,0.0331,,3.2,3.5,3.4
6931,263,0,Middle East & Africa,Commercial,Regulatory Affairs,Below,Female,35,8,8,13,3.12,3.76,4.62,0.0,,3.8,2.6,3.1
6932,1011,0,Asia Pacific,Finance,Quality Assurance,Meets,Male,39,7,6,15,3.85,2.93,4.0,0.0331,,3.4,2.6,3.7
6933,293,0,Europe,Commercial,IT & Digital,Exceeds,Male,42,8,10,34,3.22,1.55,2.13,0.0743,,2.7,3.8,1.5
6934,916,1,Europe,Finance,Pharmacovigilance,Meets,Female,42,22,6,20,2.13,3.54,3.48,0.0331,,3.2,3.3,3.2
6935,202,0,Asia Pacific,Commercial,Legal & Compliance,Meets,Male,45,4,10,20,2.67,4.03,1.62,0.0422,,3.1,3.8,2.4
6936,260,0,Latin America,Commercial,Market Access,Meets,Female,35,12,6,12,3.38,3.04,1.25,0.0422,,3.8,2.7,3.2
6937,991,0,Europe,Finance,Human Resources,Meets,Female,36,19,6,34,4.47,2.89,2.02,0.0331,,4.2,3.0,2.1
6938,265,0,North America,Commercial,Regulatory Affairs,Meets,Male,40,8,8,22,3.33,2.81,2.66,0.0422,2026-01-26,,,
6939,992,0,Asia Pacific,Finance,Sales,Meets,Male,30,8,10,19,3.37,2.85,2.76,0.0331,,4.4,2.5,2.9
6940,329,0,Europe,Commercial,Regulatory Affairs,Meets,Male,33,21,5,11,4.26,2.96,4.24,0.0422,,3.3,3.3,4.2
6941,858,0,Latin America,HR,Human Resources,Below,Male,33,4,8,25,3.66,3.94,1.27,0.0,2026-03-09,,,
6942,141,0,Europe,R&D,Sales,Exceeds,Female,25,3,7,9,3.22,2.63,3.94,0.1648,,2.1,4.2,3.4
6943,1032,0,Middle East & Africa,Finance,Supply Chain,Meets,Male,35,8,9,26,2.68,3.5,4.45,0.0331,2026-11-28,2.3,2.7,4.4
6944,341,0,North America,Commercial,Marketing,Meets,Male,38,6,10,23,4.97,3.47,4.22,0.0422,,4.7,4.7,4.2
6945,854,0,Asia Pacific,HR,Medical Affairs,Meets,Female,39,5,12,28,2.34,3.17,4.38,0.0383,,3.1,3.1,5.0
6946,41,1,Middle East & Africa,R&D,Legal & Compliance,Meets,Female,35,13,11,15,2.77,4.17,2.22,0.0977,,3.9,4.2,4.1
6947,186,0,Latin America,Commercial,Regulatory Affairs,Meets,Male,33,10,11,23,1.56,1.79,3.66,0.0422,,2.7,2.5,4.2
6948,126,0,Middle East & Africa,R&D,Supply Chain,Below,Male,37,8,9,19,4.9,1.71,4.12,0.0,,4.9,2.6,2.8
6949,948,0,Middle East & Africa,Finance,IT & Digital,Meets,Male,35,10,8,14,3.18,2.27,2.99,0.0331,,2.8,4.6,2.1
6950,122,1,Latin America,R&D,Market Access,Meets,Female,25,19,10,27,4.22,2.53,2.54,0.0977,,3.1,4.6,1.9
6951,362,0,Middle East & Africa,Manufacturing,Pharmacovigilance,Below,Male,33,14,11,24,3.42,3.47,1.33,0.0,,3.4,5.0,1.6
6952,697,0,Asia Pacific,Digital,Clinical Operations,Below,Male,40,6,6,13,3.83,2.7,4.95,0.0,,3.7,4.2,3.5
6953,447,0,Europe,Manufacturing,Data Science,Meets,Non-Binary/Other,38,7,11,19,2.95,2.48,1.62,0.0348,,3.4,3.5,3.0
6954,1044,0,Middle East & Africa,Finance,Supply Chain,Below,Male,39,12,5,9,1.0,4.32,4.08,0.0,,3.2,3.6,2.6
6955,930,0,Asia Pacific,Finance,Communications,Below,Male,42,12,11,14,4.15,2.77,1.97,0.0,,2.5,4.5,2.6
6956,153,0,Europe,R&D,Legal & Compliance,Meets,Female,40,11,9,26,3.22,3.26,3.76,0.0977,2026-02-13,,,
6957,852,0,Europe,HR,Pharmacovigilance,Exceeds,Male,39,35,8,29,3.5,2.83,1.88,0.0677,,4.0,1.4,4.6
6958,322,0,Middle East & Africa,Commercial,Finance & Accounting,Meets,Male,36,21,10,27,3.51,4.68,2.81,0.0422,2026-04-01,,,
6959,682,1,Asia Pacific,Digital,Sales,Exceeds,Male,34,7,8,20,2.8,3.39,3.27,0.1452,,3.0,2.3,3.1
6960,264,0,Middle East & Africa,Commercial,Supply Chain,Meets,Female,38,6,7,22,3.97,3.63,3.26,0.0422,,3.7,3.1,4.2
6961,705,0,Latin America,HR,Communications,Meets,Non-Binary/Other,32,4,5,32,2.18,2.55,1.22,0.0383,,1.0,4.0,3.0
6962,981,0,Europe,Finance,Market Access,Meets,Female,42,6,9,14,3.38,4.5,1.82,0.0331,,4.5,5.0,3.3
6963,637,0,Middle East & Africa,Digital,Supply Chain,Meets,Male,32,17,10,18,2.74,3.62,2.18,0.0853,2026-02-12,,,
6964,404,0,Europe,Manufacturing,Medical Affairs,Below,Male,46,17,12,16,3.25,2.14,3.32,0.0,,2.9,1.7,2.8
6965,896,0,Asia Pacific,Finance,Sales,Meets,Female,38,11,11,13,3.27,3.16,3.81,0.0331,,2.6,3.0,4.0
6966,1012,0,North America,Finance,Regulatory Affairs,Meets,Female,45,1,12,18,3.77,4.57,1.88,0.0331,,3.0,4.1,2.0
6967,150,0,Middle East & Africa,R&D,Quality Assurance,Meets,Female,32,21,11,14,1.96,4.39,2.4,0.0977,,2.6,3.0,1.8
6968,861,0,Middle East & Africa,HR,IT & Digital,Meets,Female,48,8,8,16,1.38,1.0,1.0,0.0383,2026-02-20,,,
6969,150,0,Europe,R&D,Communications,Below,Non-Binary/Other,31,5,6,16,3.08,2.76,2.28,0.0,,2.8,2.7,3.1
6970,86,0,Asia Pacific,R&D,Communications,Exceeds,Male,38,8,7,21,5.0,2.84,3.73,0.1648,2026-01-28,,,
6971,214,0,Latin America,Commercial,Clinical Operations,Meets,Male,30,8,8,31,4.67,2.9,3.1,0.0422,,4.7,3.4,2.4
6972,1011,0,Asia Pacific,Finance,Regulatory Affairs,Meets,Female,38,16,8,14,2.98,1.88,1.72,0.0331,2026-03-20,,,
6973,826,0,Middle East & Africa,HR,IT & Digital,Exceeds,Male,37,6,9,17,4.24,3.08,2.97,0.0677,,2.8,3.4,1.7
6974,25,0,Latin America,R&D,Data Science,Below,Male,25,10,10,13,4.45,2.38,1.6,0.0,,3.1,3.2,2.7
6975,364,0,Asia Pacific,Manufacturing,Supply Chain,Meets,Female,39,8,8,21,2.35,4.23,1.92,0.0348,2026-01-21,,,
6976,572,0,North America,Digital,Marketing,Meets,Male,41,19,8,23,3.47,2.69,4.19,0.0853,,4.0,2.9,4.3
6977,764,0,Europe,HR,Legal & Compliance,Meets,Male,33,9,6,21,1.33,1.29,2.71,0.0383,,2.1,1.0,1.5
6978,272,0,Asia Pacific,Commercial,Supply Chain,Exceeds,Female,36,8,5,25,2.84,4.07,2.63,0.0743,,2.0,4.5,3.5
6979,759,0,Asia Pacific,HR,Human Resources,Meets,Male,37,5,5,23,2.6,1.98,3.25,0.0383,,4.4,2.6,3.3
6980,908,0,North America,Finance,Sales,Far Below,Male,48,10,7,9,3.7,3.84,3.27,0.0,,3.4,3.2,4.1
6981,299,0,Middle East & Africa,Commercial,Legal & Compliance,Far Below,Male,39,7,9,12,2.95,1.59,3.06,0.0,,3.4,1.0,3.2
6982,673,1,Europe,Digital,Medical Affairs,Meets,Female,35,11,8,18,2.91,1.8,3.58,0.0853,,2.4,2.5,2.6
6983,452,0,Asia Pacific,Manufacturing,Communications,Meets,Male,31,35,7,25,4.38,1.33,1.0,0.0348,,4.4,1.9,2.4
6984,67,0,Latin America,R&D,Communications,Meets,Female,28,21,6,28,1.55,3.09,2.98,0.0977,,2.8,4.2,3.9
6985,714,0,Asia Pacific,HR,Supply Chain,Meets,Male,37,7,10,19,2.13,4.43,3.72,0.0383,,1.2,3.6,4.5
6986,185,0,Europe,Commercial,Data Science,Meets,Male,39,9,5,15,3.79,1.39,3.09,0.0422,,4.2,2.4,2.7
6987,533,0,Asia Pacific,Digital,Finance & Accounting,Below,Female,31,17,11,27,2.77,2.12,1.46,0.0,2026-12-29,3.4,3.1,2.6
6988,171,0,North America,R&D,Market Access,Exceeds,Male,29,16,8,18,3.63,4.15,2.96,0.1648,,4.6,4.4,2.2
6989,560,0,Asia Pacific,Digital,Supply Chain,Meets,Male,41,15,9,18,4.28,4.41,3.17,0.0853,,2.4,3.9,1.9
6990,446,0,Asia Pacific,Manufacturing,Regulatory Affairs,Below,Female,44,5,11,23,3.98,3.23,2.47,0.0,,4.5,1.5,2.0
6991,145,0,Latin America,R&D,IT & Digital,Below,Male,36,3,10,20,4.37,2.44,3.66,0.0,,4.5,2.7,3.0
6992,96,0,North America,R&D,IT & Digital,Far Exceeds,Female,41,18,9,13,3.4,3.42,1.89,0.2644,,2.3,3.6,1.8
6993,106,0,North America,R&D,Quality Assurance,Meets,Male,37,3,9,14,2.51,2.96,2.56,0.0977,,3.2,2.4,3.4
6994,228,1,Asia Pacific,Commercial,IT & Digital,Meets,Female,54,6,7,18,2.3,3.65,3.86,0.0422,,3.4,2.9,3.5
6995,144,0,Latin America,R&D,Marketing,Meets,Female,38,4,5,16,2.75,2.95,2.21,0.0977,2026-01-06,,,
6996,676,0,Asia Pacific,Digital,IT & Digital,Meets,Male,46,8,10,15,3.94,2.41,2.29,0.0853,,4.0,2.9,3.5
6997,249,0,Asia Pacific,Commercial,Communications,Meets,Male,41,7,12,19,3.57,1.97,1.74,0.0422,,3.8,4.4,2.7
6998,20,0,Europe,R&D,Data Science,Meets,Male,35,6,6,25,4.29,2.18,2.12,0.0977,2026-09-01,4.6,2.3,2.8
6999,551,0,Europe,Digital,Data Science,Meets,Non-Binary/Other,42,10,5,13,4.43,3.18,2.32,0.0853,,3.6,3.6,2.1
7000,652,0,Latin America,Digital,Sales,Below,Female,38,3,5,10,2.4,2.04,2.64,0.0,,2.4,2.9,2.3
7001,718,0,Middle East & Africa,HR,Data Science,Meets,Male,32,24,9,27,3.99,3.88,3.16,0.0383,,3.7,3.3,2.3
7002,578,0,Europe,Digital,Marketing,Below,Male,39,17,5,19,3.04,2.04,4.03,0.0,,2.0,2.3,3.3
7003,909,0,Middle East & Africa,Finance,Regulatory Affairs,Exceeds,Male,35,8,12,18,2.33,2.78,2.8,0.0588,,2.9,3.6,2.4
7004,481,0,North America,Manufacturing,Quality Assurance,Far Below,Female,38,9,12,14,4.64,1.0,3.42,0.0,2026-04-09,,,
7005,105,0,Europe,R&D,Finance & Accounting,Meets,Female,38,11,11,30,3.13,2.97,2.46,0.0977,,3.0,1.8,2.4
7006,11,0,Europe,R&D,Human Resources,Meets,Male,37,12,10,39,4.07,3.41,2.72,0.0977,,4.2,4.3,2.7
7007,72,0,Latin America,R&D,IT & Digital,Exceeds,Female,32,12,12,17,5.0,3.69,2.23,0.1648,,3.2,3.8,3.4
7008,541,0,Middle East & Africa,Digital,Human Resources,Below,Male,45,13,5,22,1.99,3.14,2.39,0.0,,1.9,3.4,4.3
7009,574,0,Europe,Digital,Pharmacovigilance,Far Exceeds,Female,38,8,7,29,3.29,3.04,2.69,0.2363,,3.6,3.4,2.2
7010,160,0,Europe,R&D,Finance & Accounting,Below,Male,39,12,5,12,2.58,2.99,2.55,0.0,,3.4,3.4,2.9
7011,952,1,Latin America,Finance,Communications,Meets,Female,37,33,12,18,3.07,2.39,2.39,0.0331,,4.1,1.5,2.5
7012,202,0,Latin America,Commercial,Supply Chain,Meets,Female,36,14,11,22,3.46,3.25,1.33,0.0422,2026-02-28,,,
7013,211,0,Middle East & Africa,Commercial,Legal & Compliance,Meets,Female,39,11,6,13,2.62,4.65,3.05,0.0422,,1.7,5.0,2.2
7014,459,0,North America,Manufacturing,Data Science,Meets,Female,46,12,10,16,3.86,3.85,2.41,0.0348,,3.1,3.5,2.2
7015,855,0,North America,HR,Human Resources,Exceeds,Male,29,18,10,25,4.25,3.35,2.45,0.0677,,4.5,3.1,4.0
7016,448,0,Asia Pacific,Manufacturing,Legal & Compliance,Below,Non-Binary/Other,31,10,11,39,3.75,2.93,2.81,0.0,2026-03-21,,,
7017,89,0,Europe,R&D,Market Access,Meets,Female,36,11,11,18,3.77,3.03,3.45,0.0977,,2.8,2.8,1.8
7018,132,1,Middle East & Africa,R&D,Medical Affairs,Meets,Male,33,15,5,11,3.1,4.0,1.77,0.0977,,3.1,3.9,2.8
7019,87,0,Europe,R&D,IT & Digital,Far Exceeds,Male,50,19,12,24,2.71,3.85,2.48,0.2644,,3.0,5.0,3.4
7020,716,0,Middle East & Africa,HR,Market Access,Meets,Female,36,3,9,23,3.17,3.9,1.0,0.0383,,4.1,3.3,2.3
7021,539,0,Middle East & Africa,Digital,Regulatory Affairs,Below,Male,41,5,8,13,3.33,4.66,3.18,0.0,,3.5,5.0,2.1
7022,819,1,Middle East & Africa,HR,Pharmacovigilance,Meets,Male,36,10,7,13,3.09,3.62,4.21,0.0383,,2.8,2.8,3.7
7023,469,0,Europe,Manufacturing,Legal & Compliance,Below,Female,25,16,5,9,3.29,4.63,3.59,0.0,,2.6,2.5,3.7
7024,570,0,Latin America,Digital,Sales,Meets,Male,36,10,5,7,2.56,5.0,1.68,0.0853,,3.1,4.4,3.3
7025,583,0,Europe,Digital,IT & Digital,Meets,Female,31,11,12,15,4.07,1.51,2.22,0.0853,,3.2,1.7,1.2
7026,461,0,Middle East & Africa,Manufacturing,Regulatory Affairs,Exceeds,Male,40,5,11,16,3.19,3.04,2.85,0.0616,,2.9,3.7,2.5
7027,550,0,Asia Pacific,Digital,Market Access,Exceeds,Male,36,17,11,27,4.69,2.26,1.0,0.1452,,2.6,2.9,1.8
7028,256,0,North America,Commercial,Marketing,Far Below,Female,33,8,12,13,4.21,2.94,2.18,0.0,2026-11-02,3.3,4.4,1.8
7029,501,0,Middle East & Africa,Manufacturing,Supply Chain,Meets,Female,37,11,5,20,4.11,4.8,2.66,0.0348,,5.0,5.0,3.2
7030,494,0,Asia Pacific,Manufacturing,Finance & Accounting,Meets,Female,35,23,11,26,2.91,4.46,2.1,0.0348,,3.3,3.1,2.1
7031,313,0,Latin America,Commercial,Regulatory Affairs,Meets,Female,44,18,10,18,3.02,3.31,3.82,0.0422,,2.7,3.7,2.8
7032,760,0,Middle East & Africa,HR,Communications,Far Below,Male,41,9,9,19,3.19,3.4,1.75,0.0,,3.8,3.2,1.9
7033,873,0,Asia Pacific,HR,Clinical Operations,Meets,Female,48,14,11,25,3.63,2.43,2.01,0.0383,,2.2,3.7,1.0
7034,751,0,Middle East & Africa,HR,Finance & Accounting,Far Exceeds,Female,42,16,9,10,3.69,4.19,4.44,0.1168,,2.3,4.5,1.9
7035,548,0,Europe,Digital,Supply Chain,Meets,Female,41,20,8,19,3.03,2.47,4.32,0.0853,,3.0,4.2,4.7
7036,353,0,Asia Pacific,Commercial,Clinical Operations,Meets,Female,42,8,5,9,5.0,3.63,4.55,0.0422,,5.0,2.2,4.1
7037,508,0,Europe,Manufacturing,Data Science,Meets,Female,42,7,6,11,2.88,2.4,1.96,0.0348,,2.8,1.8,3.6
7038,522,0,Europe,Manufacturing,Medical Affairs,Exceeds,Male,27,16,7,17,1.12,2.39,2.49,0.0616,,1.8,2.2,4.5
7039,423,0,Asia Pacific,Manufacturing,Regulatory Affairs,Far Below,Female,41,21,8,24,2.55,4.0,1.03,0.0,,3.5,3.8,1.0
7040,590,0,North America,Digital,Supply Chain,Meets,Female,28,3,11,19,3.44,2.69,1.98,0.0853,,4.2,2.0,3.1
7041,700,0,Asia Pacific,Digital,Sales,Exceeds,Male,27,2,6,12,3.01,3.25,3.24,0.1452,2026-08-07,3.5,2.1,1.6
7042,954,0,North America,Finance,Clinical Operations,Below,Female,31,5,7,19,3.74,2.64,2.3,0.0,2026-05-12,,,
7043,797,0,Middle East & Africa,HR,IT & Digital,Meets,Female,40,5,10,18,3.34,3.31,3.93,0.0383,,4.2,3.2,3.6
7044,932,0,Middle East & Africa,Finance,IT & Digital,Below,Male,30,14,5,12,3.06,3.04,2.75,0.0,,3.5,3.5,3.6
7045,977,0,Asia Pacific,Finance,Quality Assurance,Exceeds,Female,41,7,6,11,2.48,3.22,2.65,0.0588,,2.2,4.2,2.9
7046,616,0,Middle East & Africa,Digital,Market Access,Meets,Male,48,2,12,35,3.99,3.31,1.82,0.0853,,5.0,4.6,2.2
7047,754,0,Latin America,HR,Supply Chain,Far Exceeds,Female,36,22,7,18,2.29,4.37,3.46,0.1168,,2.6,2.7,3.6
7048,789,0,Europe,HR,Medical Affairs,Exceeds,Male,39,6,12,24,2.6,2.45,1.76,0.0677,,2.7,2.4,2.2
7049,387,0,Europe,Manufacturing,Regulatory Affairs,Meets,Male,34,3,9,18,4.56,5.0,3.15,0.0348,,3.9,3.7,3.0
7050,530,1,North America,Digital,Communications,Meets,Male,31,9,12,24,3.01,2.6,2.74,0.0853,,4.2,3.7,2.9
7051,769,0,Middle East & Africa,HR,Supply Chain,Meets,Female,37,9,10,24,1.37,2.36,3.12,0.0383,,1.8,2.1,4.0
7052,1034,0,North America,Finance,Human Resources,Below,Male,33,10,12,49,3.95,2.83,4.15,0.0,,3.9,2.6,4.7
7053,346,0,Europe,Commercial,Regulatory Affairs,Meets,Female,35,15,11,24,4.71,3.57,4.0,0.0422,,4.2,4.2,3.4
7054,305,0,Europe,Commercial,Marketing,Far Below,Male,34,9,5,13,2.11,2.05,2.7,0.0,,2.8,3.1,2.4
7055,645,0,Middle East & Africa,Digital,Clinical Operations,Meets,Female,30,12,11,18,3.24,4.05,3.11,0.0853,,2.9,4.5,1.8
7056,409,0,Latin America,Manufacturing,Legal & Compliance,Exceeds,Female,37,17,11,15,5.0,2.85,3.97,0.0616,2026-01-16,,,
7057,383,0,Latin America,Manufacturing,Supply Chain,Exceeds,Female,26,11,11,15,4.49,1.0,1.73,0.0616,,5.0,1.9,3.0
7058,757,0,Middle East & Africa,HR,Supply Chain,Meets,Male,41,4,7,21,4.77,3.95,3.31,0.0383,2026-02-21,,,
7059,628,0,Middle East & Africa,Digital,IT & Digital,Meets,Male,28,5,9,29,2.83,2.68,3.7,0.0853,,3.2,3.1,4.9
7060,277,0,North America,Commercial,Medical Affairs,Exceeds,Female,34,25,8,11,2.97,2.49,3.56,0.0743,,2.9,2.8,1.3
7061,1009,1,Middle East & Africa,Finance,Medical Affairs,Exceeds,Female,45,3,6,29,4.41,3.71,3.78,0.0588,,3.4,4.6,5.0
7062,861,0,Latin America,HR,Communications,Meets,Male,42,4,10,12,3.5,2.9,3.15,0.0383,,4.4,3.1,2.8
7063,884,0,Middle East & Africa,Finance,Market Access,Below,Male,38,16,11,20,4.39,2.23,2.23,0.0,,3.6,2.3,1.8
7064,727,0,North America,HR,Sales,Meets,Male,51,5,9,12,3.06,2.47,1.33,0.0383,,1.8,2.6,2.5
7065,158,0,North America,R&D,Regulatory Affairs,Meets,Male,39,21,10,23,4.07,1.78,4.29,0.0977,,3.8,2.8,3.6
7066,959,0,North America,Finance,Pharmacovigilance,Meets,Male,44,12,9,20,2.85,3.15,3.63,0.0331,,3.0,3.9,2.3
7067,642,0,North America,Digital,Market Access,Far Exceeds,Female,34,9,12,18,2.43,3.74,3.14,0.2363,,2.0,4.3,2.4
7068,881,0,Asia Pacific,Finance,Medical Affairs,Exceeds,Female,25,8,11,20,3.46,4.74,2.3,0.0588,,3.5,3.9,2.6
7069,983,0,Middle East & Africa,Finance,Human Resources,Meets,Non-Binary/Other,39,19,5,14,2.68,1.56,3.57,0.0331,2026-06-18,,,
7070,802,0,Europe,HR,Pharmacovigilance,Below,Male,41,15,7,29,2.02,3.24,2.42,0.0,,2.7,3.2,3.2
7071,195,0,Middle East & Africa,Commercial,Legal & Compliance,Meets,Female,40,6,10,18,1.92,2.63,2.31,0.0422,,2.4,1.0,1.5
7072,37,0,Asia Pacific,R&D,Data Science,Below,Male,29,18,5,11,3.8,3.43,3.08,0.0,,4.1,3.3,4.6
7073,955,0,North America,Finance,Pharmacovigilance,Meets,Male,56,1,10,14,3.25,3.06,5.0,0.0331,,3.5,3.0,5.0
7074,351,0,Asia Pacific,Commercial,Clinical Operations,Exceeds,Female,31,11,12,20,2.54,1.84,1.0,0.0743,2026-10-25,2.8,3.6,3.5
